alpha,k,pval,fold_change
0.36044928406446247,40,0.40611877624475107,1.0618952317290793
0.36044928406446247,41,0.4433113377324535,1.0385877941659059
0.36044928406446247,42,0.3835232953409318,1.0776678476329173
0.36044928406446247,43,0.3935212957408518,1.0692674378022813
0.36044928406446247,44,0.40111977604479104,1.0622637349939354
0.36044928406446247,45,0.36312737452509497,1.0926277325797347
0.36044928406446247,46,0.34173165366926617,1.112253353798269
0.36044928406446247,47,0.370125974805039,1.0861592775408653
0.36044928406446247,48,0.34433113377324537,1.108238377698287
0.36044928406446247,49,0.33453309338132375,1.1154290518614949
0.36044928406446247,50,0.3655268946210758,1.0832197577899942
